ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl.y,gene,ENTREZID,description
ENSG00000142227.11,4509.277165080249,-1.5069260463475456,0.4295899818949551,-3.5078239946387404,4.517878441484498e-4,0.0025331090965601995,ENSG00000142227,EMP3,2014,epithelial membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:3335]
ENSG00000221878.13,5.58148142820311,-6.042974104365951,1.7299925881786282,-3.4930635805371386,4.775128008137478e-4,0.002664200618907091,ENSG00000221878,PSG7,5676,pregnancy specific beta-1-glycoprotein 7 [Source:HGNC Symbol;Acc:HGNC:9524]
ENSG00000259803.7,5.567987068211103,-5.2833525619786155,1.513144344913502,-3.4916381769781752,0.00048006808262858925,0.0026770738739970296,NA,NA,NA,NA
ENSG00000278834.1,97.22304267556292,-1.1390699552318777,0.32720852240689463,-3.4811744720249265,4.992201924592622e-4,0.002773845186716518,NA,NA,NA,NA
ENSG00000109819.9,8.5819748724164,-4.1227628581657925,1.1851871207554672,-3.478575480585583,5.040864520439249e-4,0.002795129602602061,ENSG00000109819,PPARGC1A,10891,PPARG coactivator 1 alpha [Source:HGNC Symbol;Acc:HGNC:9237]
ENSG00000165694.10,6.819308099884613,-4.89123811454762,1.4088394486397344,-3.47182080915623,5.169412643579681e-4,0.0028597990725127455,NA,NA,NA,NA
ENSG00000134222.16,196.51295687386116,-1.1278629895134447,0.32508476664426506,-3.469442758441052,5.215391895863678e-4,0.0028808069024172044,ENSG00000134222,PSRC1,84722,proline and serine rich coiled-coil 1 [Source:HGNC Symbol;Acc:HGNC:24472]
ENSG00000090530.10,4.4700847833014485,-5.713336891190061,1.6475870602044407,-3.467699540248345,5.24933855514379e-4,0.0028965938687110834,ENSG00000090530,P3H2,55214,prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]
ENSG00000179869.15,19.93076146004333,-2.388666761142255,0.6889571913942516,-3.467075735588563,5.261536197424892e-4,0.002901841368449509,ENSG00000179869,ABCA13,154664,ATP binding cassette subfamily A member 13 [Source:HGNC Symbol;Acc:HGNC:14638]
ENSG00000170180.22,4.511514002265569,-5.735109395218446,1.6573169513632484,-3.460478329447457,5.392166323130368e-4,0.0029640441764009905,ENSG00000170180,GYPA,2993,glycophorin A (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4702]
ENSG00000187984.13,50.624519933954,-1.4682902840208534,0.4245707762232963,-3.45829333116566,5.436091650270332e-4,0.002986668979965318,NA,NA,NA,NA
ENSG00000273064.1,25.31549045189837,-1.8838472536118733,0.5448499396516341,-3.457552468146306,5.451060844180925e-4,0.0029941314105203388,ENSG00000273064,NA,NA,novel transcript
ENSG00000183625.15,4.728311736132299,-5.800067667751435,1.6785670993401944,-3.4553683734366687,5.495414418418226e-4,0.003015425365247429,NA,NA,NA,NA
ENSG00000222057.1,6.420306856098049,-5.48132948072621,1.5873256553579684,-3.453185212639985,5.540084807359228e-4,0.0030368497375095316,ENSG00000222057,RNU4-62P,NA,"RNA, U4 small nuclear 62, pseudogene [Source:HGNC Symbol;Acc:HGNC:46998]"
ENSG00000124549.14,95.8967727246961,-1.1077000112866922,0.3208745251637538,-3.45212824458842,5.561833089355114e-4,0.0030472240564667756,NA,NA,NA,NA
ENSG00000165178.9,72.8544068613635,-1.5025772962905113,0.43783545399453083,-3.4318310282594897,5.995209669386754e-4,0.0032565677278339317,ENSG00000165178,NCF1C,654817,neutrophil cytosolic factor 1C pseudogene [Source:HGNC Symbol;Acc:HGNC:32523]
ENSG00000179627.10,33.814002135398894,-1.7067585781830665,0.4977963795303834,-3.4286279458143247,6.066405201503838e-4,0.0032911010329364537,ENSG00000179627,ZBTB42,100128927,zinc finger and BTB domain containing 42 [Source:HGNC Symbol;Acc:HGNC:32550]
ENSG00000284655.1,384.8458503657806,-1.0800903179433907,0.3152249122697791,-3.426411669579644,6.116126511744882e-4,0.0033164089312304247,ENSG00000284655,NA,NA,"RNA binding protein, fox-1 homolog (C. elegans) 1 (RBFOX1) pseudogene"
ENSG00000113749.7,224.5033697855215,-1.1976241537614767,0.3510434024524074,-3.411612767523367,6.457978301548944e-4,0.0034747238347133014,NA,NA,NA,NA
ENSG00000257596.1,73.08713495999362,-1.098263159686609,0.32210797851575146,-3.409611785300446,6.505541100192651e-4,0.003497700284745013,ENSG00000257596,SCAT2,112935960,S-phase cancer associated transcript 2 [Source:HGNC Symbol;Acc:HGNC:53976]
ENSG00000234327.8,16.655905724185825,-2.742031170804438,0.8073151940504018,-3.396481561368024,6.825815598835904e-4,0.0036471915468959375,NA,NA,NA,NA
ENSG00000155269.12,5.123245949520935,-5.917712196121511,1.7452682910533326,-3.390717763255733,6.970984934667382e-4,0.0037173995235697237,ENSG00000155269,GPR78,27201,G protein-coupled receptor 78 [Source:HGNC Symbol;Acc:HGNC:4528]
ENSG00000286220.1,8.586563219648982,-4.268825922439234,1.260160212603668,-3.3875263476373694,7.05259428982668e-4,0.0037535029801808646,NA,NA,NA,NA
ENSG00000096696.14,42.65303864316322,-1.9728182362818094,0.5825863916077245,-3.386310193132997,7.083926160581937e-4,0.003766464753983875,NA,NA,NA,NA
ENSG00000165059.8,5.297347767556015,-5.958694778950682,1.76145074237432,-3.38283361300172,7.174208321816473e-4,0.0038079850655608266,ENSG00000165059,PRKACG,5568,protein kinase cAMP-activated catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9382]
ENSG00000088387.19,16.048941789268852,-2.788360223364226,0.8271206581302079,-3.3711650119676664,7.485100894294065e-4,0.003954448214083617,NA,NA,NA,NA
ENSG00000204778.4,97.87917536045174,-1.3058979821914498,0.38740944349664785,-3.370847056294717,7.493744889834708e-4,0.003956110994164083,ENSG00000204778,ZNG1DP,NA,"Zn regulated GTPase metalloprotein activator 1D, pseudogene [Source:HGNC Symbol;Acc:HGNC:18520]"
ENSG00000236017.8,61.55243670674815,-1.355260758361671,0.403049393363205,-3.3625177972675613,7.723514729670472e-4,0.004065483423769985,ENSG00000236017,ASMTL-AS1,NA,ASMTL antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:25811]
ENSG00000135097.7,5.610711893277977,-6.045584703523883,1.7986778303240303,-3.361127046545504,7.76251109872038e-4,0.0040827793982943315,ENSG00000135097,MSI1,4440,musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]
ENSG00000224003.1,26.465565521200258,-2.3501268524149417,0.700760517971036,-3.3536804545145302,7.974439664294093e-4,0.004175172192808876,ENSG00000224003,YES1P1,NA,YES1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12842]
ENSG00000163701.19,73.90979052599548,-1.0955566343506609,0.3283371488385807,-3.336681938750908,8.478491501078891e-4,0.0044133941294912105,ENSG00000163701,IL17RE,132014,interleukin 17 receptor E [Source:HGNC Symbol;Acc:HGNC:18439]
ENSG00000136315.4,86.07932114613402,-1.1477564334598642,0.34404727075439145,-3.336042837785581,8.498006812664049e-4,0.004418226898604434,NA,NA,NA,NA
ENSG00000272006.1,32.039174667920925,-1.5706179766043389,0.47092156651796596,-3.3352007813479885,8.523783091687569e-4,0.004430561495323014,ENSG00000272006,NA,NA,eyes shut homolog (Drosophila) 9 (EYS) pseudogene
ENSG00000106992.19,107.64653209809549,-1.080748744541466,0.3262165345528978,-3.312979662489232,9.230769188870781e-4,0.004747755319821294,ENSG00000106992,AK1,203,adenylate kinase 1 [Source:HGNC Symbol;Acc:HGNC:361]
ENSG00000232124.3,62.720425681053115,-1.248452466519948,0.3768783656741783,-3.312613777356669,9.242852221191171e-4,0.004752837941413664,ENSG00000232124,NA,105372832,novel transcript
ENSG00000251432.7,81.88125685496523,-1.201132273808622,0.3626555526437513,-3.312047106551639,9.261594951113718e-4,0.004760208478563375,NA,NA,NA,NA
ENSG00000139144.11,6.7351778578550885,-4.796401250264447,1.4496560907550666,-3.3086476722670115,9.374773078482599e-4,0.004812650982182508,ENSG00000139144,PIK3C2G,5288,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma [Source:HGNC Symbol;Acc:HGNC:8973]
ENSG00000257743.8,10.838665292707597,-3.494226271317858,1.0573277322140409,-3.304771231149834,9.505395258647326e-4,0.0048739134273263615,NA,NA,NA,NA
ENSG00000236493.2,11.077984458769734,-3.2884334828460906,0.9961120796193403,-3.301268552131955,9.624870837851151e-4,0.004928152979153001,ENSG00000236493,EIF2S2P3,NA,eukaryotic translation initiation factor 2 subunit 2 beta pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:31664]
ENSG00000251988.1,14.283391018328969,-2.848216596435697,0.8629041639363956,-3.3007334017751226,9.643246698494559e-4,0.004935221206776357,ENSG00000251988,RNU4ATAC18P,NA,"RNA, U4atac small nuclear 18, pseudogene [Source:HGNC Symbol;Acc:HGNC:46904]"
ENSG00000143546.10,29.888763912476076,-1.943074275411262,0.5890609651144622,-3.298596224303706,9.71695703067555e-4,0.00496588251375968,ENSG00000143546,S100A8,6279,S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]
ENSG00000286835.1,41.14990101710382,-1.4397386306026734,0.4383238976679714,-3.2846455287118967,0.0010211074925746196,0.0051938169563418585,ENSG00000286835,NA,NA,"novel transcript, sense intronic to ZNF367"
ENSG00000167654.18,4.910315390979182,-5.853363812513349,1.7825867475455235,-3.283634763117673,0.001024776364185005,0.005207571488699137,ENSG00000167654,ATCAY,85300,ATCAY kinesin light chain interacting caytaxin [Source:HGNC Symbol;Acc:HGNC:779]
ENSG00000273950.1,12.376977066612659,-2.7519188083945245,0.8390012948232355,-3.279993517738624,0.0010380947178394353,0.005263946147202873,ENSG00000273950,Metazoa_SRP,NA,Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000253333.1,30.244928014687662,-1.8549557639935501,0.5685442370103287,-3.2626410457483033,0.0011037923072241,0.005558088502234788,ENSG00000253333,NA,NA,"glucuronidase, beta (GUSB) pseudogene"
ENSG00000198744.5,36.48084670964446,-1.445250058622899,0.44441327858426727,-3.252040675352724,0.0011457962346255496,0.005742811582645048,ENSG00000198744,MTCO3P12,NA,MT-CO3 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:52042]
ENSG00000156218.13,10.95137304978088,-3.0769329522360067,0.9469209265578428,-3.2494085471539655,0.001156452565448536,0.0057881603600289265,ENSG00000156218,ADAMTSL3,57188,ADAMTS like 3 [Source:HGNC Symbol;Acc:HGNC:14633]
ENSG00000186487.20,6.734364304585936,-5.567882325741411,1.713613218958755,-3.249205984256255,0.0011572764377413855,0.005789599824771083,NA,NA,NA,NA
ENSG00000171714.12,5.9474754745312,-5.3828754763154345,1.6572145538287981,-3.2481463935245665,0.001161594896693333,0.00580985121014597,NA,NA,NA,NA
ENSG00000273619.1,32.54740976152472,-1.4089347720785124,0.4338935344685739,-3.2471900596632626,0.0011655053043772797,0.0058253681787301444,NA,NA,NA,NA
ENSG00000262877.5,49.974660016616554,-1.42434732937266,0.43889289774697554,-3.245318702317678,0.0011731924196485917,0.005855656663211371,ENSG00000262877,NA,NA,novel transcript
ENSG00000259658.5,68.15687733706939,-1.040449186056179,0.3209414881684494,-3.2418656496977687,0.0011874998958439891,0.0059147630336939825,NA,NA,NA,NA
ENSG00000160339.16,3.8913145859174834,-5.517463391861778,1.7022489816137567,-3.2412787150744204,0.0011899477875267936,0.005925588705783793,ENSG00000160339,FCN2,2220,ficolin 2 [Source:HGNC Symbol;Acc:HGNC:3624]
ENSG00000183862.5,3.8337403340687413,-5.49852342703932,1.697529051852027,-3.2391336225087617,0.0011989339010597365,0.005964834283797657,NA,NA,NA,NA
ENSG00000197734.10,8.698235211494577,-3.308401560490716,1.0216814203947455,-3.2381929380808883,0.001202894308071473,0.005983159156848479,ENSG00000197734,C14orf178,283579,chromosome 14 open reading frame 178 [Source:HGNC Symbol;Acc:HGNC:26385]
ENSG00000108018.15,6.952340956495105,-4.838985887156043,1.497331296461739,-3.231740295945716,0.0012303882454220631,0.006105847620122544,NA,NA,NA,NA
ENSG00000235912.1,25.716435864653903,-2.0486259044814292,0.6359120767274622,-3.2215552738424007,0.0012749686703548977,0.006299570601899989,ENSG00000235912,NA,NA,novel pseudogene
ENSG00000286319.1,17.31151958087112,-2.9321849967871527,0.9106893070135111,-3.2197424239040178,0.0012830582426752815,0.006335191762141476,ENSG00000286319,NA,NA,"novel transcript, antisense to MPP5"
ENSG00000197790.1,3.8542174322250973,-5.5011057072796365,1.7108795302526685,-3.21536707290385,0.0013027781539954844,0.006413494277489854,ENSG00000197790,OR52M1,119772,olfactory receptor family 52 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:15225]
ENSG00000142089.17,47.74380052729179,-1.1918248958884148,0.3709721167487671,-3.21270748414645,0.0013149013467024732,0.006465805028011797,ENSG00000142089,IFITM3,10410,interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]
ENSG00000279103.1,14.18833158629701,-2.597992643211756,0.8087896196100228,-3.212198302525742,0.0013172341874354686,0.006471605060386614,ENSG00000279103,NA,NA,TEC
ENSG00000250979.1,5.244238212009632,-5.949074590480525,1.8535338532549228,-3.2095850744962515,0.0013292670338023193,0.006523075862240836,ENSG00000250979,NA,NA,"transient receptor potential cation channel, subfamily A, member 1 (TRPA1) pseudogene"
ENSG00000141837.22,15.05707721498453,-2.929212927128303,0.9126856876350693,-3.2094432583011288,0.0013299229317180515,0.006524811620462661,ENSG00000141837,CACNA1A,773,calcium voltage-gated channel subunit alpha1 A [Source:HGNC Symbol;Acc:HGNC:1388]
ENSG00000140839.11,6.0722353195376755,-4.687972817297607,1.4614422361375128,-3.2077715433266683,0.0013376771292419004,0.006557023781923924,NA,NA,NA,NA
ENSG00000178150.10,52.75753743271187,-1.3758139436363823,0.429211866172974,-3.205442468083872,0.001348550025134815,0.00660269663100021,ENSG00000178150,ZNF114,163071,zinc finger protein 114 [Source:HGNC Symbol;Acc:HGNC:12894]
ENSG00000275632.1,32.29817387228228,-1.8628465458039012,0.5814741591380929,-3.2036617905173297,0.0013569177491305963,0.006637645681746226,ENSG00000275632,NA,NA,novel transcript
ENSG00000073464.13,4.805670781000969,-5.820235621471611,1.8204517880458035,-3.1971380179858797,0.001387984972745932,0.006763568388970924,ENSG00000073464,CLCN4,1183,chloride voltage-gated channel 4 [Source:HGNC Symbol;Acc:HGNC:2022]
ENSG00000214711.10,5.666464071744139,-5.304294390446945,1.6613316547181562,-3.192796799713549,0.0014090206055851911,0.006853699688171986,ENSG00000214711,CAPN14,440854,calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]
ENSG00000120054.12,5.723142373206546,-5.324875955128451,1.6707987196000924,-3.1870242014567536,0.0014374474649026844,0.006982534457183073,ENSG00000120054,CPN1,1369,carboxypeptidase N subunit 1 [Source:HGNC Symbol;Acc:HGNC:2312]
ENSG00000235776.2,84.47864500186525,-1.049331149393308,0.32947901264956203,-3.184819393972719,0.0014484437459097014,0.007021732681114116,ENSG00000235776,RPL7AP70,NA,ribosomal protein L7a pseudogene 70 [Source:HGNC Symbol;Acc:HGNC:36752]
ENSG00000272627.1,20.93434819632576,-2.645535206056248,0.8318059327957563,-3.1804716722378066,0.0014703551402430936,0.007111986601283351,ENSG00000272627,NA,NA,"novel transcript, sense intronic with MCU"
ENSG00000285331.2,55.3912922126021,-1.1738497618288442,0.36935661562764194,-3.178093236083343,0.0014824707030092353,0.007165772872033895,ENSG00000285331,NA,145783,novel transcript
ENSG00000134115.13,7.75190477826342,-4.999417517635737,1.57462782385901,-3.1749836004951595,0.001498449696816722,0.007233504804104274,ENSG00000134115,CNTN6,27255,contactin 6 [Source:HGNC Symbol;Acc:HGNC:2176]
ENSG00000117519.16,4.577688354237655,-5.7558522977167685,1.8133543699088763,-3.17414642897737,0.0015027785660690159,0.007249328596640346,ENSG00000117519,CNN3,1266,calponin 3 [Source:HGNC Symbol;Acc:HGNC:2157]
ENSG00000229659.1,53.43897324059059,-1.2385842554046251,0.390696285139441,-3.1701971646916727,0.0015233553236546854,0.007338752375803652,ENSG00000229659,RPL26P6,NA,ribosomal protein L26 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:34023]
ENSG00000224106.1,12.020150262371791,-2.932543767354526,0.9266547639634649,-3.1646562251636436,0.0015526628285690428,0.007469941130673524,ENSG00000224106,CYP4F25P,NA,"cytochrome P450 family 4 subfamily F member 25, pseudogene [Source:HGNC Symbol;Acc:HGNC:39949]"
ENSG00000255198.4,43.82114493508054,-1.375351057779415,0.4351421345506836,-3.1606938252476207,0.0015739384745901616,0.00755210656518906,NA,NA,NA,NA
ENSG00000174788.10,44.53356142984078,-1.356438956302818,0.4310694336202887,-3.146683226669347,0.0016513376028130403,0.007890170728023714,ENSG00000174788,PCP2,126006,Purkinje cell protein 2 [Source:HGNC Symbol;Acc:HGNC:30209]
ENSG00000198846.6,3.851175295664951,-5.5044735642554885,1.7516474837798792,-3.1424550974020113,0.0016753740805284922,0.007985579944099604,ENSG00000198846,TOX,9760,thymocyte selection associated high mobility group box [Source:HGNC Symbol;Acc:HGNC:18988]
ENSG00000185652.12,4.929127734016447,-5.862054016109938,1.8728062499775713,-3.130091015117096,0.0017475215020008228,0.008289210077153287,ENSG00000185652,NTF3,4908,neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]
ENSG00000132481.7,51.568251915973676,-1.1667027591632202,0.3736478665398303,-3.122465999786062,0.0017934281921176984,0.00848082476339374,ENSG00000132481,TRIM47,91107,tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]
ENSG00000104814.13,66.62089771426767,-1.0922088301603197,0.34980457599570325,-3.1223400295762156,0.0017941958230711407,0.00848082476339374,ENSG00000104814,MAP4K1,11184,mitogen-activated protein kinase kinase kinase kinase 1 [Source:HGNC Symbol;Acc:HGNC:6863]
ENSG00000259710.1,4.6844335218603215,-5.788932404203138,1.8549993690789974,-3.120719338614831,0.0018040988818466455,0.008520145025553974,ENSG00000259710,NUTF2P6,NA,nuclear transport factor 2 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:50455]
ENSG00000170289.13,4.47701574858061,-5.722764203171691,1.835105003994135,-3.1184941410524214,0.0018177775606114566,0.00857536663507157,ENSG00000170289,CNGB3,54714,cyclic nucleotide gated channel subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:2153]
ENSG00000185614.7,43.907284359581574,-1.744837413526411,0.5599334891067879,-3.1161511991536623,0.001832282989231274,0.00863059648854312,ENSG00000185614,INKA1,389119,inka box actin regulator 1 [Source:HGNC Symbol;Acc:HGNC:32480]
ENSG00000241852.10,76.9672243919545,-1.0111955293017283,0.32453544811596585,-3.1158245891844736,0.0018343134954118055,0.00863827633433625,NA,NA,NA,NA
ENSG00000274512.5,78.37533470775244,-1.1998584369249274,0.385192267132653,-3.114959824756084,0.0018396996502901867,0.008659863712462548,NA,NA,NA,NA
ENSG00000237101.1,10.092202115880289,-2.7421797535403645,0.8807455943752044,-3.113475413391821,0.001848979147278112,0.008692174558682559,ENSG00000237101,NA,101927164,novel transcript
ENSG00000064835.11,3.6867698993163183,-5.438703382137672,1.7471740584526734,-3.112857219820605,0.0018528563275631562,0.008704715801728387,NA,NA,NA,NA
ENSG00000134612.12,6.294539147243599,-4.681496274824455,1.5045570099815508,-3.111544623278755,0.0018611134365964313,0.008738517663721235,NA,NA,NA,NA
ENSG00000213609.3,80.8157160299715,-1.0998724742552493,0.35417351501410316,-3.1054622314473526,0.0018998188128925024,0.008900170928178543,ENSG00000213609,RPL7AP50,NA,ribosomal protein L7a pseudogene 50 [Source:HGNC Symbol;Acc:HGNC:36117]
ENSG00000248527.1,52747.313848033555,-1.1039305276956672,0.35588489360721337,-3.101931404017571,0.0019226250415488918,0.00899530225289787,ENSG00000248527,MTATP6P1,NA,MT-ATP6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44575]
ENSG00000230979.3,45.05023243603573,-1.1747112179179433,0.37922451458682943,-3.0976668773584115,0.0019505054513781184,0.009106013774304072,ENSG00000230979,NA,NA,ribosomal protein L18a (RPL18A) pseudogene
ENSG00000180974.4,3.6779657037148676,-5.435544819716627,1.7559398632582965,-3.0955187779782554,0.001964689322029938,0.009170248992924864,NA,NA,NA,NA
ENSG00000260296.1,46.90734910009922,-1.351536725530971,0.436891918669117,-3.0935264942599368,0.0019779289142353926,0.009224069355544406,ENSG00000260296,NA,NA,"novel transcript, overlapping N4BP2"
ENSG00000261652.3,47.46782593120505,-1.254147754488173,0.40735907737027466,-3.0787278942803527,0.0020788646220216774,0.009646861147365583,ENSG00000261652,PIERCE2,145788,piercer of microtubule wall 2 [Source:HGNC Symbol;Acc:HGNC:44654]
